player_id,season,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes
rashad-vaughn-1,2014-15,11.8,36,1.1,8,1.3,mwc,-1.8,13.7,97,1.1,0.521,328,0.439,144,0.299,98,0.694,68,23,23,6-Jun,742,3,2.3,14,1.4,54,20.2,410,352,Guard,1.5,18,nevada-las-vegas,0.43,141,0.383,54,8.4,111,0.547,11.8,50,187,0.481,90,30.8,210,2.5,0.132
sam-dekker-1,2012-13,14.1,47,1.8,14,10.4,big-ten,3.6,12.2,75,1.6,0.577,248,0.476,118,0.286,71,0.69,49,35,3,9-Jun,780,6.8,6.3,43,2.5,43,22.8,335,305,Forward,1.9,23,wisconsin,0.516,128,0.391,50,9.1,118,0.595,11.6,37,120,0.567,68,22.5,230,4.1,0.208
sam-dekker-1,2013-14,10,52,1.9,22,7.7,big-ten,2.7,17.5,166,1.8,0.528,358,0.469,168,0.383,137,0.686,94,38,38,9-Jun,1134,5,7.3,65,3,52,21.4,472,460,Forward,1.6,29,wisconsin,0.36,129,0.326,42,12.5,231,0.558,8.8,41,229,0.55,126,22.8,230,4.8,0.171
sam-dekker-1,2014-15,8.6,49,1.5,18,10,big-ten,1.8,14.8,143,1.9,0.586,406,0.525,213,0.278,113,0.708,80,40,40,9-Jun,1239,8.2,8.4,77,5.1,42,25.5,556,519,Forward,1.1,21,wisconsin,0.372,151,0.331,50,11.7,220,0.605,7.3,36,255,0.639,163,23.2,230,7,0.225
jerian-grant-1,2011-12,29.5,169,0.5,6,5.5,big-east,0.7,8.1,79,1.3,0.468,326,0.38,124,0.423,138,0.819,113,34,33,5-Jun,1232,4.8,1.8,18,3.1,58,18.2,418,447,Guard,2.3,44,notre-dame,0.494,161,0.354,57,4.9,97,0.534,13.7,62,165,0.406,67,20.6,203,4.4,0.144
jerian-grant-1,2012-13,30.8,194,0.6,8,4.6,big-east,0.7,9,89,1.2,0.474,384,0.406,156,0.357,137,0.737,101,35,34,5-Jun,1270,3.9,1.2,12,2.5,62,17,465,496,Guard,2.2,44,notre-dame,0.393,151,0.344,52,5.1,101,0.518,18.2,100,233,0.446,104,23.8,203,3.8,0.118
jerian-grant-1,2013-14,36.5,74,1,4,10,acc,-0.3,7.5,26,0.4,0.59,139,0.518,72,0.532,74,0.865,64,12,12,5-Jun,427,10.4,1.1,4,2.2,24,29.9,228,229,Guard,3.5,24,notre-dame,0.353,49,0.408,20,4.3,30,0.655,11.2,22,90,0.578,52,24.6,203,2.6,0.241
jerian-grant-1,2014-15,33.6,253,1.4,19,8.9,acc,0.9,8.3,102,1.6,0.536,427,0.478,204,0.511,218,0.78,170,38,38,5-Jun,1408,8,1.3,13,6.1,75,25.5,628,706,Guard,2.8,63,notre-dame,0.37,158,0.316,50,5.1,115,0.592,13.4,82,269,0.572,154,24.2,203,7.7,0.218
delon-wright-1,2013-14,28.6,174,3.8,43,13.1,pac-12,6.8,17,182,3.2,0.581,310,0.561,174,0.623,193,0.793,153,33,33,5-Jun,1202,6.2,4.6,42,4.2,61,27,513,556,Guard,4.1,82,utah,0.174,54,0.222,12,11.3,224,0.639,17.3,84,256,0.633,162,21.4,178,7.3,0.244
delon-wright-1,2014-15,33,178,3.2,34,16.2,pac-12,7.4,13.7,139,3.1,0.549,324,0.509,165,0.565,183,0.836,153,35,35,5-Jun,1165,8.8,4,34,5.3,49,29.2,509,558,Guard,4,73,utah,0.225,73,0.356,26,9.3,173,0.619,14.2,68,251,0.554,139,22.8,178,8.4,0.289
justin-anderson-1,2012-13,20.2,81,6,42,8.4,acc,5.8,13.4,84,1.9,0.467,212,0.42,89,0.42,89,0.764,68,35,17,6-Jun,841,2.7,5.1,32,1.7,49,19.4,266,285,Guard,2.3,30,virginia,0.311,66,0.303,20,9.2,116,0.523,14.5,43,146,0.473,69,20.3,227,3.6,0.17
justin-anderson-1,2013-14,14.8,54,4.2,28,6.5,acc,4.9,14.1,94,1.9,0.47,236,0.407,96,0.403,95,0.716,68,37,5,6-Jun,799,1.7,4.2,26,1,58,15.6,290,279,Guard,1.1,13,virginia,0.432,102,0.294,30,9.3,120,0.516,15.4,51,134,0.493,66,23.5,227,2.8,0.141
justin-anderson-1,2014-15,14,45,2.5,14,12.2,acc,4.6,14.4,88,1.8,0.572,221,0.466,103,0.371,82,0.78,64,26,22,6-Jun,724,7.6,3.1,17,2.5,30,23.8,317,283,Guard,1.6,17,virginia,0.471,104,0.452,47,9,105,0.61,10.7,31,117,0.479,56,23.3,227,4.4,0.241
bobby-portis-1,2013-14,10.9,50,5.9,54,8.3,sec,5.1,16.7,144,1.9,0.524,316,0.509,161,0.373,118,0.737,87,34,34,11-Jun,918,3.3,10.1,86,2.4,59,23.5,418,411,Forward,2.1,35,arkansas,0.104,33,0.273,9,13.5,230,0.562,9.9,41,283,0.537,152,21.4,242,4.4,0.19
bobby-portis-1,2014-15,8.8,42,4.8,50,9,sec,3.1,20.2,188,1.9,0.552,466,0.536,250,0.335,156,0.737,115,36,36,11-Jun,1076,5.8,13.6,133,4.2,78,29.5,629,578,Forward,2.1,39,arkansas,0.064,30,0.467,14,16.8,321,0.582,9.4,56,436,0.541,236,26.7,242,6.1,0.227
rondae-hollis-jefferson-1,2013-14,11,55,4.3,40,10.2,pac-12,7.1,15.7,132,2.6,0.494,247,0.49,121,0.611,151,0.682,103,38,6,7-Jun,960,3.1,10.4,83,2.3,92,20.3,347,357,Forward,1.8,28,arizona,0.04,10,0.2,2,13.1,215,0.544,12.1,44,237,0.502,119,19.9,215,4.9,0.202
rondae-hollis-jefferson-1,2014-15,10.1,59,3.4,32,11.2,pac-12,6.8,20.1,183,2.9,0.513,275,0.502,138,0.745,205,0.707,145,38,25,7-Jun,1090,4.4,9,77,3.1,94,21.8,427,435,Forward,2.4,44,arizona,0.105,29,0.207,6,14.8,260,0.573,13.7,59,246,0.537,132,20.5,215,5.9,0.218
tyus-jones-1,2014-15,27.5,217,0.2,3,9.4,acc,2.8,9.9,118,2.1,0.489,324,0.417,135,0.5,162,0.889,144,39,39,1-Jun,1322,6.6,1.8,19,4.4,46,20.4,461,532,Guard,2.7,59,duke,0.383,124,0.379,47,6.1,137,0.575,15.9,76,200,0.44,88,18.7,190,6.5,0.196
jarell-martin-1,2013-14,6.6,29,2.6,22,3.3,sec,1.3,11.4,90,1.2,0.523,257,0.471,121,0.35,90,0.689,62,32,25,10-Jun,837,1.9,7.2,56,1.3,78,16.1,331,308,Forward,1.8,27,louisiana-state,0.315,81,0.333,27,9.3,146,0.552,14.8,52,176,0.534,94,20.2,236,2.4,0.116
jarell-martin-1,2014-15,10.5,59,1.8,23,5.3,sec,2.2,18.1,207,2.4,0.526,397,0.509,202,0.511,203,0.69,140,33,32,10-Jun,1159,3.1,9.7,98,2.7,92,21.6,558,531,Forward,1.9,38,louisiana-state,0.131,52,0.269,14,14.1,305,0.565,15.7,92,345,0.545,188,24.8,236,5.1,0.174
larry-nance-2,2011-12,4.9,13,4.1,19,3.5,mwc,5.1,21.5,89,1.5,0.476,106,0.462,49,0.406,43,0.814,35,33,0,8-Jun,590,-1.6,9.9,42,0.7,57,15.5,136,148,Forward,2.8,25,wyoming,0.085,9,0.333,3,15.6,131,0.538,18.1,28,97,0.474,46,15.3,235,2.2,0.148
larry-nance-2,2012-13,9.8,41,2.7,24,6.2,mwc,4.1,22.4,164,2,0.554,242,0.533,129,0.463,112,0.75,84,33,33,8-Jun,1057,2,7.8,64,2.5,85,20.7,352,346,Forward,2.6,42,wyoming,0.12,29,0.345,10,14.7,228,0.596,14.7,51,213,0.559,119,19.1,235,4.6,0.172
larry-nance-2,2013-14,12.3,42,7.1,55,8.2,mwc,6.3,24.8,189,2.3,0.561,270,0.544,147,0.474,128,0.758,97,26,26,8-Jun,902,1.9,5.7,35,2.4,73,26.7,400,377,Forward,2.7,37,wyoming,0.137,37,0.243,9,16.3,224,0.605,11.7,44,233,0.592,138,25.2,235,4.7,0.207
larry-nance-2,2014-15,20,76,4.3,37,6.7,mwc,4.3,21.1,180,2.6,0.533,360,0.514,185,0.403,145,0.786,114,31,30,8-Jun,1082,2.4,6,44,2.8,69,25.3,498,472,Forward,2.3,37,wyoming,0.117,42,0.333,14,14.1,224,0.581,14,70,318,0.538,171,28.5,235,5.4,0.199
rj-hunter-1,2012-13,13.1,57,3.2,26,4.2,colonial,-0.7,16.9,128,1.1,0.53,399,0.439,175,0.336,134,0.776,104,31,31,6-Jun,1038,4.9,3.5,30,3.5,52,25.5,527,480,Guard,3.2,53,georgia-state,0.501,200,0.365,73,9.8,158,0.57,10.1,52,199,0.513,102,26.8,190,4.6,0.177
rj-hunter-1,2013-14,10.5,57,3.4,31,7.8,sun-belt,0.5,14.5,140,1.8,0.566,408,0.444,181,0.395,161,0.882,142,33,32,6-Jun,1106,7.3,1.2,11,4.1,77,26.5,604,532,Guard,3.5,63,georgia-state,0.62,253,0.395,100,8.2,151,0.623,7.5,39,155,0.523,81,25.5,190,5.9,0.215
rj-hunter-1,2014-15,20.3,126,3.6,35,6.7,sun-belt,1.3,12.5,138,2.5,0.473,514,0.395,203,0.447,230,0.878,202,35,35,6-Jun,1294,5.4,2.8,27,4.4,85,25.8,688,667,Guard,3.6,75,georgia-state,0.51,262,0.305,80,7.9,165,0.552,11,77,252,0.488,123,29.6,190,6.9,0.215
chris-mccullough-1,2014-15,8.2,18,8.5,33,6.8,acc,8.2,18.5,74,1.2,0.482,113,0.478,54,0.628,71,0.563,40,16,16,10-Jun,450,-1.4,9,36,0.3,41,18.9,149,146,Forward,3.6,27,syracuse,0.009,1,1,1,13.8,110,0.508,19.3,35,112,0.473,53,20.7,220,1.4,0.126
kevon-looney-1,2014-15,9.1,51,3.3,32,8.2,pac-12,4,21,209,2,0.505,321,0.47,151,0.458,147,0.626,92,36,36,9-Jun,1113,4.2,12.2,122,2.8,104,21.9,416,428,Forward,2.5,46,ucla,0.165,53,0.415,22,16.6,331,0.532,10.3,45,268,0.481,129,19.7,220,4.8,0.172
montrezl-harrell-1,2012-13,2.5,8,4.9,27,6.9,big-east,4.5,15.5,82,1.5,0.577,168,0.577,97,0.375,63,0.508,32,40,3,8-Jun,649,2.4,11.4,63,1.5,51,20,226,208,Forward,1.9,20,louisville,0,0,,0,13.4,145,0.571,10.4,23,168,0.577,97,17.1,235,3.1,0.189
montrezl-harrell-1,2013-14,8.2,45,4.8,49,9.6,aac,5.6,19.7,191,3.2,0.612,366,0.609,223,0.418,153,0.464,71,37,37,8-Jun,1083,4,12.1,120,3.2,89,25.7,519,489,Forward,2,38,louisville,0.008,3,0.667,2,15.9,311,0.592,10.8,53,363,0.609,221,22,235,6.4,0.236
montrezl-harrell-1,2014-15,9.2,49,3.7,42,9.2,acc,4.7,19.1,210,3,0.578,376,0.566,213,0.508,191,0.597,114,35,35,8-Jun,1229,4.6,10,111,3.6,74,24.8,549,521,Forward,1.6,33,louisville,0.098,37,0.243,9,14.5,321,0.588,12.9,69,339,0.602,204,22.3,235,6.6,0.214
jordan-mickey-1,2013-14,6.3,36,9.2,106,5.6,sec,5.7,18,190,2,0.534,322,0.534,172,0.407,131,0.695,91,34,34,8-Jun,1116,-0.1,7.5,77,1.6,74,19.8,435,407,Forward,1.1,21,louisiana-state,0.016,5,0,0,12.8,267,0.566,16.9,78,317,0.543,172,19.9,235,3.6,0.129
jordan-mickey-1,2014-15,7.6,40,9.6,112,5.5,sec,6.3,19.6,209,2.6,0.505,379,0.504,191,0.388,147,0.646,95,31,31,8-Jun,1081,-0.8,10.5,99,1.2,81,21.7,478,454,Forward,1.5,29,louisiana-state,0.024,9,0.111,1,15.3,308,0.533,18.4,101,370,0.514,190,25,235,3.9,0.143
anthony-brown-5,2010-11,7,23,1.1,7,3.7,pac-10,0.8,11.3,66,0.9,0.514,216,0.417,90,0.255,55,0.709,39,30,11,6-Jun,718,2.9,5.1,31,1.3,40,15.3,261,238,Guard,1.4,16,stanford,0.551,119,0.353,42,8.2,97,0.539,11.7,32,97,0.495,48,19.9,215,2.2,0.122
anthony-brown-5,2011-12,8.5,38,0.5,4,2.5,pac-12,1.9,17.5,117,1.6,0.474,268,0.396,106,0.269,72,0.625,45,37,21,6-Jun,886,0.6,4.2,32,0.9,65,12.8,299,280,Guard,1.5,23,stanford,0.448,120,0.35,42,10.4,149,0.495,14,49,148,0.432,64,19.9,215,2.6,0.117
anthony-brown-5,2012-13,2.6,1,1.4,1,-5.2,pac-12,1.4,14.7,8,0.1,0.25,20,0.2,4,0.1,2,1,2,4,2,6-Jun,70,-6.6,1.6,1,-0.2,7,-1.7,12,11,Guard,0.8,1,stanford,0.3,6,0.333,2,7.6,9,0.286,19.3,5,14,0.143,2,18.6,215,-0.1,-0.061
anthony-brown-5,2013-14,12.4,75,0.4,4,5.8,pac-12,1.8,13.9,147,1.6,0.564,299,0.475,142,0.452,135,0.785,106,36,35,6-Jun,1206,4,3.3,33,2.5,67,16.6,443,427,Guard,1.5,31,stanford,0.391,117,0.453,53,8.8,180,0.61,16.2,70,182,0.489,89,18.7,215,4,0.134
anthony-brown-5,2014-15,15.2,94,0.6,7,7,pac-12,1.9,18.8,214,1.7,0.528,408,0.431,176,0.358,146,0.795,116,37,36,6-Jun,1320,5.1,3.8,42,3.6,78,19.5,547,523,Guard,1.3,28,stanford,0.439,179,0.441,79,11.4,256,0.573,13.1,72,229,0.424,97,21.7,215,5.2,0.159
rakeem-christmas-1,2011-12,2.9,7,8,30,5.6,big-east,5.3,18.8,68,0.9,0.573,75,0.573,43,0.373,28,0.571,16,37,35,9-Jun,425,0.3,11,40,0.6,63,15.7,102,105,Forward,1.6,11,syracuse,0,0,,0,14.9,108,0.578,20.7,23,75,0.573,43,13.5,250,1.5,0.137
rakeem-christmas-1,2012-13,2.1,9,11,73,7.8,big-east,7.8,16.2,112,1.9,0.53,164,0.53,87,0.329,54,0.574,31,40,40,9-Jun,834,0,9.6,72,1.1,100,16.2,205,198,Forward,1.5,21,syracuse,0,0,,0,12.8,184,0.54,15.6,35,164,0.53,87,13.6,250,3,0.142
rakeem-christmas-1,2013-14,5.7,23,11.3,66,10.4,acc,7.9,15.7,101,1.7,0.613,124,0.613,76,0.5,62,0.726,45,34,34,9-Jun,803,2.5,10.3,71,1.8,107,19.5,197,203,Forward,1.3,16,syracuse,0,0,,0,12.9,172,0.642,14.5,26,124,0.613,76,12.2,250,3.5,0.176
rakeem-christmas-1,2014-15,10.5,47,8.5,78,9.6,acc,6.2,19.6,185,2.3,0.552,368,0.552,203,0.519,191,0.712,136,31,31,9-Jun,1064,3.4,10.2,97,3,105,26.5,542,498,Forward,1.7,29,syracuse,0.003,1,0,0,14.9,282,0.591,14.5,78,367,0.553,203,25.8,250,5.4,0.203
richaun-holmes-1,2012-13,2.7,7,13.4,73,6.7,mac,5.9,18.2,83,1.2,0.633,139,0.633,88,0.36,50,0.62,31,32,2,8-Jun,602,0.8,14.6,76,1.7,66,26.4,207,198,Forward,1.8,17,bowling-green-state,0.014,2,0,0,16.3,159,0.636,13.3,25,137,0.642,88,16.7,245,2.9,0.191
richaun-holmes-1,2013-14,6.6,29,9.5,88,5.3,mac,5.1,17.5,159,2.6,0.527,296,0.507,150,0.541,160,0.706,113,32,31,8-Jun,1024,0.2,9.6,86,2,90,22.9,425,402,Forward,2.1,36,bowling-green-state,0.135,40,0.3,12,13.6,245,0.571,13.5,58,256,0.539,138,21.6,245,4.6,0.179
richaun-holmes-1,2014-15,7.2,26,11.2,83,9.3,mac,5.7,20.9,160,2,0.594,293,0.563,165,0.522,153,0.712,109,31,30,8-Jun,892,3.6,11.6,88,3.2,77,30.4,457,421,Forward,1.5,22,bowling-green-state,0.147,43,0.419,18,16.3,248,0.625,14.1,60,250,0.588,147,25.6,245,5.1,0.23
darrun-hilliard-1,2011-12,10.8,28,1.6,8,2.3,big-east,1.2,13.6,58,0.4,0.456,126,0.373,47,0.238,30,0.767,23,29,9,6-Jun,524,1.1,2.7,13,0.6,51,10.9,138,133,Guard,1.5,13,villanova,0.571,72,0.292,21,7.9,71,0.492,13.6,22,54,0.481,26,15.3,215,1,0.073
darrun-hilliard-1,2012-13,13.4,56,1.2,10,5,big-east,2.5,10.6,84,1.6,0.471,290,0.403,117,0.528,153,0.739,113,34,34,6-Jun,1015,2.4,1.4,12,1.5,77,15.2,386,354,Guard,3.3,56,villanova,0.428,124,0.315,39,5.8,96,0.532,15.4,66,166,0.47,78,21.5,215,3.1,0.124
darrun-hilliard-1,2013-14,19.3,90,1.9,17,9.4,big-east,3.4,10.6,94,1.9,0.594,323,0.486,157,0.44,142,0.718,102,34,34,6-Jun,991,6.1,3.6,30,2.7,68,21.3,486,451,Guard,2.6,44,villanova,0.523,169,0.414,70,7.2,124,0.622,16.3,76,154,0.565,87,24,215,4.6,0.185
darrun-hilliard-1,2014-15,15.9,74,1.3,12,10.2,big-east,3.5,10.7,93,2.2,0.543,386,0.44,170,0.267,103,0.796,82,35,35,6-Jun,1007,6.7,2,16,3.3,78,23.1,501,444,Guard,3.8,63,villanova,0.528,204,0.387,79,6.5,109,0.576,8.8,42,182,0.5,91,25.2,215,5.5,0.218
josh-richardson-2,2011-12,8.5,24,3.5,19,1.3,sec,3.5,6.4,29,0.7,0.397,102,0.353,36,0.245,25,0.64,16,34,9,6-Jun,543,-2.2,4,18,-0.2,61,6.4,97,103,Guard,2,18,tennessee,0.373,38,0.237,9,5.2,47,0.426,21.9,32,64,0.422,27,14.1,200,0.5,0.033
josh-richardson-2,2012-13,10.8,51,2.4,23,5.3,sec,3.7,13,102,1.4,0.491,211,0.469,99,0.37,78,0.692,54,33,33,6-Jun,1013,1.6,4.8,41,1.2,82,13.7,261,261,Guard,2.2,35,tennessee,0.199,42,0.214,9,8.8,143,0.526,18.1,55,169,0.533,90,15.9,200,2.6,0.101
josh-richardson-2,2013-14,10,56,2.8,30,7,sec,2.9,8,77,1.8,0.532,293,0.474,139,0.297,87,0.793,69,37,36,6-Jun,1124,4.1,3.1,29,2.6,79,16.3,381,348,Guard,1.5,27,tennessee,0.341,100,0.34,34,5.5,106,0.57,10,37,193,0.544,105,17.3,200,4.4,0.155
josh-richardson-2,2014-15,24.4,115,2,16,7.8,sec,2,13.2,115,1.4,0.519,399,0.461,184,0.311,124,0.798,99,32,32,6-Jun,1162,5.8,2.9,28,3.2,79,22.9,513,499,Guard,3.8,67,tennessee,0.321,128,0.359,46,7.8,143,0.56,15.7,85,271,0.509,138,25.5,200,4.6,0.159
pat-connaughton-1,2011-12,7.9,30,0.6,5,3.7,big-east,1.2,18.1,117,1.1,0.525,201,0.423,85,0.184,37,0.757,28,34,18,5-Jun,820,2.6,4.9,33,1.4,46,15.1,239,217,Guard,1.3,17,notre-dame,0.597,120,0.342,41,11.4,150,0.547,10.3,25,81,0.543,44,16.7,218,2.5,0.121
pat-connaughton-1,2012-13,12.8,75,1.1,12,7,big-east,1.9,15.8,139,1.1,0.563,245,0.445,109,0.196,48,0.708,34,35,35,5-Jun,1123,5.1,2.8,25,2.4,54,15.2,310,289,Guard,0.9,16,notre-dame,0.629,154,0.377,58,9.3,164,0.579,10.4,31,91,0.56,51,14.6,218,3.6,0.127
pat-connaughton-1,2013-14,15.6,95,1.7,18,8.1,acc,1.8,19.6,189,1.2,0.563,343,0.452,155,0.192,66,0.833,55,32,32,5-Jun,1190,6.3,3.9,38,3.3,57,20.4,441,421,Guard,1.7,33,notre-dame,0.586,201,0.378,76,11.7,227,0.589,8.6,35,142,0.556,79,18.4,218,4.5,0.151
pat-connaughton-1,2014-15,7.6,57,2.7,36,8.2,acc,2.1,20.4,241,1.9,0.597,356,0.466,166,0.18,64,0.781,50,38,38,5-Jun,1351,6.1,4.2,41,3.5,75,19.4,475,436,Guard,1.3,27,notre-dame,0.618,220,0.423,93,13,282,0.615,10.2,44,136,0.537,73,17.7,218,5.4,0.16
olivier-hanlan-1,2012-13,15.9,75,0.2,2,3.6,acc,-0.8,13.1,111,0.6,0.527,364,0.459,167,0.462,168,0.75,126,33,33,4-Jun,1129,4.4,3,26,3,66,19.9,510,478,Guard,2.1,38,boston-college,0.349,127,0.394,50,7.9,137,0.575,14.1,73,237,0.494,117,25.3,190,3.5,0.125
olivier-hanlan-1,2013-14,20.1,93,0.2,2,3.1,acc,-3,10.6,98,0,0.526,387,0.447,173,0.589,228,0.811,185,32,31,4-Jun,1160,6.1,1.4,12,3.5,82,20.5,592,557,Guard,1.4,25,boston-college,0.455,176,0.347,61,6.1,110,0.598,13.6,78,211,0.531,112,28.1,190,3.5,0.12
olivier-hanlan-1,2014-15,29.1,135,0.1,1,6,acc,-0.3,11.5,111,1.1,0.519,496,0.454,225,0.292,145,0.759,110,32,31,4-Jun,1204,6.4,2.6,24,3.3,68,22.2,625,608,Guard,2.1,41,boston-college,0.371,184,0.353,65,7.1,135,0.553,13.1,85,312,0.513,160,30.1,190,4.4,0.145
joseph-young-1,2011-12,15.1,71,0.6,6,0.7,cusa,-2,11.2,86,0.5,0.51,293,0.416,122,0.167,49,0.837,41,30,16,2-Jun,904,2.6,2.9,22,1.7,56,15.6,340,325,Guard,1.7,26,oregon,0.491,144,0.382,55,7.1,108,0.538,14.6,54,149,0.45,67,20.6,185,2.3,0.101
joseph-young-1,2012-13,15.2,79,0,0,1.9,cusa,-4.1,10.3,94,0.6,0.54,404,0.458,185,0.396,160,0.875,140,32,30,2-Jun,1048,6,2,18,4.4,40,23.1,576,517,Guard,1,19,oregon,0.389,157,0.42,66,6.2,112,0.6,7.9,41,247,0.482,119,24.3,185,5,0.191
joseph-young-1,2013-14,13.1,66,0.1,1,8.8,pac-12,-0.2,7.8,70,0.9,0.569,429,0.48,206,0.41,176,0.881,155,34,34,2-Jun,1059,9,3.1,26,4.7,47,25.6,643,572,Guard,2.4,44,oregon,0.427,183,0.415,76,5.5,96,0.627,7.1,39,246,0.528,130,26,185,5.6,0.212
joseph-young-1,2014-15,21.3,135,0.1,1,6.1,pac-12,-0.7,11.6,141,1.2,0.524,592,0.448,265,0.226,134,0.925,124,36,35,2-Jun,1322,6.7,1.7,19,4.4,51,23.2,745,701,Guard,1.8,41,oregon,0.431,255,0.357,91,6.9,160,0.568,11.7,87,337,0.516,174,28.7,185,5.6,0.17
andrew-harrison-1,2013-14,23.8,159,0.7,9,3.5,sec,1,8.1,94,1.4,0.417,330,0.367,121,0.63,208,0.764,159,40,39,6-Jun,1267,2.5,3,32,1.8,119,12.5,434,473,Guard,1,21,kentucky,0.285,94,0.351,33,5.7,126,0.506,20.3,109,236,0.373,88,21.2,210,3.2,0.101
andrew-harrison-1,2014-15,26,139,0.9,8,9,sec,4.1,8.1,74,2.5,0.446,267,0.378,101,0.596,159,0.792,126,39,39,6-Jun,994,4.9,1.7,13,2.6,70,18,364,388,Guard,2.5,40,kentucky,0.352,94,0.383,36,5.1,87,0.531,15.7,64,173,0.376,65,21.4,210,5.1,0.205
marcus-thornton-3,2011-12,11.8,40,0.6,5,-9,colonial,-5,9.7,64,-0.1,0.429,318,0.371,118,0.365,116,0.707,82,32,14,4-Jun,889,-4.1,1.7,12,-0.3,53,10.1,355,327,Guard,0.8,11,william-mary,0.346,110,0.336,37,5.5,76,0.476,17.5,79,208,0.389,81,28.4,190,-0.4,-0.017
marcus-thornton-3,2012-13,18.2,83,1.5,15,-0.7,colonial,-4.2,8.2,72,0.4,0.554,411,0.44,181,0.324,133,0.827,110,30,30,4-Jun,1090,3.5,1.4,11,3,44,20.6,565,508,Guard,1.5,26,william-mary,0.521,214,0.435,93,4.9,83,0.596,16.2,92,197,0.447,88,29.1,190,3.4,0.124
marcus-thornton-3,2013-14,17.6,90,0.6,7,-1.5,colonial,-4.8,7,66,0.5,0.539,448,0.435,195,0.333,149,0.779,116,32,30,4-Jun,1139,3.2,0.8,7,2.7,57,19.6,599,549,Guard,1.8,34,william-mary,0.516,231,0.403,93,4,73,0.577,12.8,76,217,0.47,102,28.9,190,3.1,0.109
marcus-thornton-3,2014-15,17.5,95,0.4,4,-0.1,colonial,-5.1,7.9,83,0.7,0.564,472,0.456,215,0.324,153,0.83,127,33,33,4-Jun,1210,5,1,9,4,36,21.8,659,598,Guard,1.1,21,william-mary,0.538,254,0.402,102,4.7,92,0.605,12.4,77,218,0.518,113,28.5,190,4.7,0.154
norman-powell-1,2011-12,12.2,39,1.7,9,1.1,pac-12,0.9,14.3,65,0.8,0.461,154,0.377,58,0.097,15,0.6,9,33,1,4-Jun,586,0.3,1.9,9,0.4,45,11,151,146,Guard,1.7,16,ucla,0.487,75,0.347,26,7.9,74,0.469,13,24,79,0.405,32,16.6,215,1.2,0.083
norman-powell-1,2012-13,8.3,37,2.2,18,3.6,pac-12,2.3,10.7,72,0.8,0.508,182,0.434,79,0.22,40,0.675,27,35,9,4-Jun,773,1.2,0.6,4,0.5,67,10.6,212,187,Guard,1.9,25,ucla,0.505,92,0.293,27,5.6,76,0.527,15.9,38,90,0.578,52,15.4,215,1.3,0.069
norman-powell-1,2013-14,11.8,63,1.8,14,7.1,pac-12,2.4,9.6,81,1.5,0.568,287,0.533,153,0.429,123,0.78,96,37,37,4-Jun,952,4.7,3,24,2.6,85,20.2,422,384,Guard,3.1,51,ucla,0.237,68,0.294,20,6.4,105,0.611,9.9,38,219,0.607,133,20.2,215,4.1,0.171
norman-powell-1,2014-15,12.8,75,1.5,16,5.8,pac-12,2.4,13.3,148,1.9,0.497,467,0.456,213,0.362,169,0.751,127,36,36,4-Jun,1244,3.5,1.9,21,2.5,91,19.6,591,531,Guard,3.2,66,ucla,0.255,119,0.319,38,7.6,169,0.54,12.8,80,348,0.503,175,25.3,215,4.4,0.14
dakari-johnson-1,2013-14,4.2,11,4.3,23,5.6,sec,2.3,15,75,0.9,0.569,144,0.569,82,0.59,85,0.447,38,39,18,Jul-00,550,3.3,17,79,1.3,79,20,202,206,Center,1,9,kentucky,0,0,,0,15.9,154,0.548,11.9,25,144,0.569,82,19,255,2.2,0.158
dakari-johnson-1,2014-15,8.9,29,6.1,36,10.2,sec,7.2,19.1,112,2,0.506,156,0.506,79,0.923,144,0.625,90,39,0,Jul-00,635,3,13.4,67,1.6,69,22.3,248,256,Center,1.4,14,kentucky,0,0,,0,16.5,179,0.553,15.8,42,156,0.506,79,22,255,3.6,0.229
aaron-white-3,2011-12,7.7,31,3,23,4.5,big-ten,0.4,19.4,126,0.7,0.535,270,0.504,136,0.53,143,0.699,100,35,14,9-Jun,834,4.1,10.1,73,2.4,73,23,389,366,Forward,2.2,31,iowa,0.226,61,0.279,17,14.5,199,0.576,12.7,49,209,0.569,119,23.4,228,3.1,0.149
aaron-white-3,2012-13,10,51,2.6,27,8.7,big-ten,3.6,15.5,146,2,0.493,299,0.468,140,0.863,258,0.748,193,38,38,9-Jun,1109,5.2,8.9,88,3.6,54,22.9,488,466,Forward,2.2,41,iowa,0.221,66,0.227,15,12.1,234,0.579,12.8,62,233,0.536,125,21.9,228,5.6,0.201
